gene,stage,direction,image_url
CG9494,6,lateral,"('34843_s.bmp', '34844_s.bmp')"
CG9503,6,dorsal,"('26701_s.bmp',)"
CG9514,2,dorsal,"('38437_s.bmp', '38451_s.bmp')"
CG9514,2,lateral,"('38430_s.bmp', '38432_s.bmp', '38433_s.bmp', '38436_s.bmp', '38438_s.bmp', '38439_s.bmp', '38441_s.bmp', '38443_s.bmp', '38444_s.bmp', '38445_s.bmp')"
CG9514,2,ventral,"('38431_s.bmp', '38448_s.bmp', '38449_s.bmp', '38450_s.bmp')"
CG9514,3,dorsal,"('38446_s.bmp', '38453_s.bmp')"
CG9514,3,lateral,"('38452_s.bmp', '38454_s.bmp')"
CG9514,6,dorsal,"('38456_s.bmp', '38459_s.bmp')"
CG9514,6,lateral,"('38457_s.bmp',)"
CG9517,6,dorsal,"('32138_s.bmp', '32139_s.bmp', '32140_s.bmp', '32145_s.bmp')"
CG9517,6,lateral,"('32141_s.bmp', '32144_s.bmp')"
CG9517,6,ventral,"('32142_s.bmp',)"
CG9518,6,lateral,"('26905_s.bmp', '26907_s.bmp')"
CG9518,6,ventral,"('26906_s.bmp',)"
CG9520,4,dorsal,"('25898_s.bmp', '25948_s.bmp', '25898_s.bmp', '25948_s.bmp')"
CG9520,4,lateral,"('25899_s.bmp', '25949_s.bmp', '25950_s.bmp', '25951_s.bmp', '25899_s.bmp', '25949_s.bmp', '25950_s.bmp', '25951_s.bmp')"
CG9520,5,dorsal,"('51780_s.bmp', '51780_s.bmp')"
CG9520,5,lateral,"('25907_s.bmp', '25906_s.bmp', '25905_s.bmp', '25901_s.bmp', '25954_s.bmp', '25955_s.bmp', '51778_s.bmp', '51779_s.bmp', '25901_s.bmp', '25905_s.bmp', '25906_s.bmp', '25907_s.bmp', '25954_s.bmp', '25955_s.bmp', '51778_s.bmp', '51779_s.bmp')"
CG9520,5,ventral,"('25904_s.bmp', '25904_s.bmp')"
CG9520,6,dorsal,"('25910_s.bmp', '25910_s.bmp')"
CG9520,6,lateral,"('25908_s.bmp', '25956_s.bmp', '25908_s.bmp', '25956_s.bmp')"
CG9522,6,dorsal,"('34267_s.bmp',)"
CG9522,6,lateral,"('34270_s.bmp',)"
CG9526,1,lateral,"('51684_s.bmp',)"
CG9526,2,lateral,"('51685_s.bmp', '51686_s.bmp')"
CG9526,3,dorsal,"('51688_s.bmp',)"
CG9526,3,lateral,"('51687_s.bmp',)"
CG9526,4,dorsal,"('51689_s.bmp',)"
CG9526,5,lateral,"('51690_s.bmp', '51691_s.bmp')"
CG9526,6,lateral,"('51693_s.bmp',)"
CG9527,1,lateral,"('33356_s.bmp',)"
CG9527,2,lateral,"('33357_s.bmp',)"
CG9527,5,dorsal,"('33358_s.bmp',)"
CG9527,6,dorsal,"('33361_s.bmp',)"
CG9527,6,lateral,"('33359_s.bmp', '33360_s.bmp', '33362_s.bmp')"
CG9527,6,ventral,"('33364_s.bmp', '33365_s.bmp', '33366_s.bmp')"
CG9535,1,lateral,"('57129_s.bmp',)"
CG9535,5,dorsal,"('57134_s.bmp',)"
CG9535,5,ventral,"('57133_s.bmp',)"
CG9535,6,lateral,"('57135_s.bmp', '57136_s.bmp', '57137_s.bmp')"
CG9539,1,lateral,"('58785_s.bmp',)"
CG9539,2,lateral,"('58786_s.bmp',)"
CG9539,3,lateral,"('58787_s.bmp',)"
CG9539,4,dorsal,"('58788_s.bmp',)"
CG9539,5,lateral,"('58791_s.bmp', '58792_s.bmp')"
CG9539,5,ventral,"('58789_s.bmp', '58793_s.bmp')"
CG9539,6,dorsal,"('58795_s.bmp', '58796_s.bmp')"
CG9539,6,lateral,"('58797_s.bmp', '58799_s.bmp')"
CG9539,6,ventral,"('58794_s.bmp',)"
CG9543,1,lateral,"('62692_s.bmp',)"
CG9543,2,lateral,"('62693_s.bmp',)"
CG9543,5,lateral,"('62697_s.bmp',)"
CG9543,5,ventral,"('62696_s.bmp',)"
CG9543,6,lateral,"('62698_s.bmp',)"
CG9543,6,ventral,"('62699_s.bmp',)"
CG9554,2,lateral,"('12889_s.bmp', '12891_s.bmp', '12892_s.bmp', '12894_s.bmp')"
CG9554,2,ventral,"('12893_s.bmp',)"
CG9554,3,lateral,"('12895_s.bmp',)"
CG9554,4,dorsal,"('12896_s.bmp', '12897_s.bmp', '12898_s.bmp')"
CG9554,4,lateral,"('12899_s.bmp', '12900_s.bmp', '12901_s.bmp', '12902_s.bmp', '12903_s.bmp', '12904_s.bmp', '12905_s.bmp')"
CG9554,5,dorsal,"('12909_s.bmp', '12915_s.bmp')"
CG9554,5,lateral,"('12907_s.bmp', '12910_s.bmp', '12912_s.bmp', '12913_s.bmp', '12914_s.bmp', '12916_s.bmp', '12917_s.bmp', '12918_s.bmp', '12919_s.bmp')"
CG9554,5,ventral,"('12908_s.bmp',)"
CG9554,6,dorsal,"('12920_s.bmp',)"
CG9554,6,lateral,"('12923_s.bmp',)"
CG9554,6,ventral,"('12921_s.bmp', '12922_s.bmp')"
CG9556,1,lateral,"('10516_s.bmp', '10517_s.bmp', '10518_s.bmp')"
CG9556,2,lateral,"('10519_s.bmp', '10520_s.bmp')"
CG9556,3,dorsal,"('10524_s.bmp',)"
CG9556,3,lateral,"('10521_s.bmp', '10522_s.bmp')"
CG9556,3,ventral,"('10523_s.bmp',)"
CG9556,4,dorsal,"('10525_s.bmp',)"
CG9568,6,dorsal,"('45467_s.bmp', '45468_s.bmp')"
CG9568,6,lateral,"('45469_s.bmp', '45470_s.bmp', '45471_s.bmp')"
CG9568,6,ventral,"('45466_s.bmp',)"
CG9569,6,lateral,"('40997_s.bmp',)"
CG9573,1,lateral,"('72001_s.bmp',)"
CG9573,6,dorsal,"('72006_s.bmp',)"
CG9576,1,lateral,"('63891_s.bmp',)"
CG9576,6,dorsal,"('63895_s.bmp', '63898_s.bmp')"
CG9576,6,lateral,"('63897_s.bmp',)"
CG9576,6,ventral,"('63896_s.bmp',)"
CG9577,6,lateral,"('31094_s.bmp',)"
CG9577,6,ventral,"('31093_s.bmp',)"
CG9579,1,lateral,"('46277_s.bmp', '46302_s.bmp')"
CG9579,2,lateral,"('46278_s.bmp', '46303_s.bmp', '46304_s.bmp')"
CG9579,6,dorsal,"('46281_s.bmp', '46291_s.bmp', '46297_s.bmp')"
CG9579,6,lateral,"('46280_s.bmp', '46285_s.bmp', '46287_s.bmp', '46289_s.bmp', '46290_s.bmp', '46300_s.bmp', '46308_s.bmp')"
CG9579,6,ventral,"('46284_s.bmp',)"
CG9581,2,lateral,"('8765_s.bmp',)"
CG9581,2,ventral,"('8766_s.bmp',)"
CG9581,6,dorsal,"('47815_s.bmp',)"
CG9581,6,lateral,"('47816_s.bmp',)"
CG9581,6,ventral,"('47814_s.bmp',)"
CG9588,1,lateral,"('27440_s.bmp',)"
CG9588,3,lateral,"('27447_s.bmp',)"
CG9588,5,lateral,"('27442_s.bmp', '27443_s.bmp')"
CG9588,5,ventral,"('27444_s.bmp',)"
CG9588,6,lateral,"('27446_s.bmp',)"
CG9588,6,ventral,"('27445_s.bmp',)"
CG9590,1,lateral,"('10457_s.bmp',)"
CG9590,5,lateral,"('10461_s.bmp', '10462_s.bmp', '10463_s.bmp', '10464_s.bmp')"
CG9590,6,lateral,"('10466_s.bmp', '10467_s.bmp')"
CG9590,6,ventral,"('10465_s.bmp',)"
CG9596,1,lateral,"('45815_s.bmp',)"
CG9596,2,lateral,"('45816_s.bmp',)"
CG9596,3,lateral,"('45817_s.bmp',)"
CG9596,4,lateral,"('45818_s.bmp',)"
CG9596,5,dorsal,"('45820_s.bmp',)"
CG9596,5,lateral,"('45819_s.bmp', '45821_s.bmp')"
CG9596,6,lateral,"('45823_s.bmp', '45826_s.bmp')"
CG9596,6,ventral,"('45825_s.bmp',)"
CG9598,2,dorsal,"('28570_s.bmp', '28572_s.bmp', '28574_s.bmp')"
CG9598,2,lateral,"('28573_s.bmp', '28575_s.bmp')"
CG9598,3,dorsal,"('28601_s.bmp', '28602_s.bmp')"
CG9598,3,lateral,"('28576_s.bmp', '28577_s.bmp', '28605_s.bmp', '28606_s.bmp')"
CG9598,3,ventral,"('28579_s.bmp', '28603_s.bmp')"
CG9598,4,dorsal,"('28581_s.bmp',)"
CG9598,4,lateral,"('28582_s.bmp', '28583_s.bmp', '28607_s.bmp')"
CG9598,5,lateral,"('28588_s.bmp', '28609_s.bmp', '28610_s.bmp')"
CG9598,6,dorsal,"('28596_s.bmp',)"
CG9598,6,lateral,"('28590_s.bmp', '28591_s.bmp', '28598_s.bmp')"
CG9598,6,ventral,"('28589_s.bmp', '28597_s.bmp')"
CG9606,1,lateral,"('44931_s.bmp',)"
CG9606,2,lateral,"('44932_s.bmp',)"
CG9606,3,lateral,"('44933_s.bmp', '44934_s.bmp')"
CG9606,4,dorsal,"('44935_s.bmp',)"
CG9606,4,lateral,"('44936_s.bmp',)"
CG9606,5,lateral,"('44937_s.bmp', '44939_s.bmp', '44940_s.bmp')"
CG9606,5,ventral,"('44938_s.bmp',)"
CG9606,6,dorsal,"('44941_s.bmp', '44942_s.bmp')"
CG9606,6,lateral,"('44944_s.bmp',)"
CG9606,6,ventral,"('44943_s.bmp',)"
CG9614,5,ventral,"('29867_s.bmp', '29868_s.bmp')"
CG9614,6,lateral,"('29869_s.bmp', '29871_s.bmp')"
CG9614,6,ventral,"('29873_s.bmp',)"
CG9615,2,dorsal,"('19686_s.bmp', '19687_s.bmp', '19690_s.bmp', '19694_s.bmp')"
CG9615,2,lateral,"('19685_s.bmp', '19688_s.bmp', '19689_s.bmp', '19691_s.bmp', '19693_s.bmp', '19695_s.bmp')"
CG9615,2,ventral,"('19692_s.bmp',)"
CG9615,3,dorsal,"('19712_s.bmp',)"
CG9615,3,lateral,"('19711_s.bmp',)"
CG9615,4,dorsal,"('19701_s.bmp', '19708_s.bmp', '19709_s.bmp')"
CG9615,4,lateral,"('19696_s.bmp', '19697_s.bmp', '19698_s.bmp', '19699_s.bmp', '19700_s.bmp', '19704_s.bmp')"
CG9628,5,dorsal,"('49646_s.bmp',)"
CG9628,5,lateral,"('49647_s.bmp', '49648_s.bmp')"
CG9628,6,dorsal,"('49651_s.bmp',)"
CG9629,5,lateral,"('5256_s.bmp', '5257_s.bmp', '5258_s.bmp', '5259_s.bmp', '5260_s.bmp', '5261_s.bmp')"
CG9629,6,dorsal,"('5263_s.bmp', '5264_s.bmp', '5266_s.bmp', '5267_s.bmp')"
CG9629,6,lateral,"('5262_s.bmp', '5265_s.bmp')"
CG9630,1,lateral,"('70057_s.bmp', '70059_s.bmp')"
CG9630,4,lateral,"('70062_s.bmp',)"
CG9630,5,lateral,"('70063_s.bmp',)"
CG9630,6,dorsal,"('70065_s.bmp', '70066_s.bmp')"
CG9630,6,lateral,"('70064_s.bmp',)"
CG9633,1,lateral,"('49930_s.bmp',)"
CG9633,2,dorsal,"('49957_s.bmp',)"
CG9633,2,lateral,"('49931_s.bmp', '49939_s.bmp', '49940_s.bmp')"
CG9633,2,ventral,"('49935_s.bmp', '49936_s.bmp', '49937_s.bmp')"
CG9633,3,lateral,"('49942_s.bmp', '49944_s.bmp')"
CG9633,3,ventral,"('49943_s.bmp',)"
CG9633,4,lateral,"('49947_s.bmp',)"
CG9633,6,dorsal,"('49959_s.bmp', '49960_s.bmp', '49961_s.bmp')"
CG9633,6,lateral,"('49952_s.bmp',)"
CG9633,6,ventral,"('49953_s.bmp', '49962_s.bmp')"
CG9641,1,lateral,"('25933_s.bmp',)"
CG9641,5,dorsal,"('25939_s.bmp',)"
CG9641,5,lateral,"('25936_s.bmp', '25938_s.bmp')"
CG9641,5,ventral,"('25937_s.bmp',)"
CG9643,1,lateral,"('45296_s.bmp',)"
CG9643,2,lateral,"('45297_s.bmp',)"
CG9643,3,lateral,"('45298_s.bmp',)"
CG9643,4,dorsal,"('45299_s.bmp',)"
CG9643,5,lateral,"('45300_s.bmp',)"
CG9643,6,dorsal,"('45301_s.bmp',)"
CG9643,6,ventral,"('45302_s.bmp',)"
CG9653,1,lateral,"('66303_s.bmp', '66304_s.bmp', '15086_s.bmp')"
CG9653,2,lateral,"('15091_s.bmp', '66307_s.bmp', '66309_s.bmp', '66310_s.bmp')"
CG9653,2,ventral,"('15088_s.bmp', '15089_s.bmp', '66305_s.bmp', '66306_s.bmp', '66308_s.bmp', '66348_s.bmp')"
CG9653,3,dorsal,"('66338_s.bmp',)"
CG9653,3,lateral,"('66312_s.bmp', '66325_s.bmp', '66339_s.bmp', '15092_s.bmp', '15093_s.bmp')"
CG9653,3,ventral,"('66311_s.bmp', '15117_s.bmp', '15118_s.bmp')"
CG9653,4,dorsal,"('15094_s.bmp',)"
CG9653,4,lateral,"('15096_s.bmp', '15097_s.bmp', '15098_s.bmp', '66313_s.bmp')"
CG9653,5,dorsal,"('66319_s.bmp', '66329_s.bmp', '66334_s.bmp', '66335_s.bmp', '66344_s.bmp', '15101_s.bmp')"
CG9653,5,lateral,"('66320_s.bmp', '66321_s.bmp', '66326_s.bmp', '66327_s.bmp', '66330_s.bmp', '66333_s.bmp', '66336_s.bmp', '66341_s.bmp', '15100_s.bmp', '15103_s.bmp', '15104_s.bmp', '15105_s.bmp', '15107_s.bmp', '15108_s.bmp')"
CG9653,5,ventral,"('66318_s.bmp', '66328_s.bmp', '66340_s.bmp', '15102_s.bmp', '15106_s.bmp')"
CG9653,6,dorsal,"('15112_s.bmp', '15116_s.bmp', '66331_s.bmp', '66332_s.bmp')"
CG9653,6,lateral,"('15109_s.bmp', '15110_s.bmp', '15114_s.bmp', '15119_s.bmp', '15120_s.bmp', '66322_s.bmp', '66323_s.bmp')"
CG9653,6,ventral,"('15111_s.bmp', '15113_s.bmp', '15121_s.bmp', '66324_s.bmp')"
CG9657,6,dorsal,"('43350_s.bmp',)"
CG9657,6,lateral,"('43349_s.bmp', '43351_s.bmp', '43356_s.bmp')"
CG9657,6,ventral,"('43352_s.bmp', '43353_s.bmp')"
CG9660,1,lateral,"('63236_s.bmp',)"
CG9660,2,dorsal,"('63244_s.bmp', '63248_s.bmp', '63249_s.bmp', '63252_s.bmp', '63253_s.bmp', '63259_s.bmp')"
CG9660,2,lateral,"('63238_s.bmp', '63239_s.bmp', '63240_s.bmp', '63242_s.bmp', '63247_s.bmp', '63250_s.bmp', '63251_s.bmp', '63254_s.bmp', '63301_s.bmp', '63302_s.bmp', '63353_s.bmp', '63355_s.bmp')"
CG9660,2,ventral,"('63243_s.bmp', '63260_s.bmp', '63261_s.bmp', '63267_s.bmp')"
CG9660,3,dorsal,"('63284_s.bmp', '63287_s.bmp', '63291_s.bmp')"
CG9660,3,lateral,"('63270_s.bmp', '63271_s.bmp', '63272_s.bmp', '63282_s.bmp', '63283_s.bmp')"
CG9660,3,ventral,"('63268_s.bmp', '63269_s.bmp', '63280_s.bmp')"
CG9660,4,lateral,"('63289_s.bmp', '63293_s.bmp')"
CG9660,4,ventral,"('63273_s.bmp', '63274_s.bmp', '63288_s.bmp', '63294_s.bmp')"
CG9660,5,lateral,"('63276_s.bmp', '63296_s.bmp')"
CG9660,6,dorsal,"('63358_s.bmp',)"
CG9660,6,lateral,"('63297_s.bmp', '63298_s.bmp', '63360_s.bmp')"
CG9660,6,ventral,"('63299_s.bmp',)"
CG9663,1,lateral,"('54363_s.bmp', '13415_s.bmp')"
CG9663,2,lateral,"('13425_s.bmp', '54364_s.bmp')"
CG9663,3,lateral,"('54365_s.bmp',)"
CG9663,4,lateral,"('54368_s.bmp', '13416_s.bmp', '13418_s.bmp', '13419_s.bmp')"
CG9663,5,dorsal,"('54370_s.bmp', '54376_s.bmp')"
CG9663,5,lateral,"('13420_s.bmp', '13422_s.bmp', '13423_s.bmp', '54371_s.bmp', '54372_s.bmp', '54373_s.bmp', '54375_s.bmp', '54377_s.bmp')"
CG9663,5,ventral,"('13421_s.bmp', '13426_s.bmp', '54374_s.bmp')"
CG9663,6,dorsal,"('13427_s.bmp',)"
CG9663,6,lateral,"('54378_s.bmp', '54379_s.bmp')"
CG9663,6,ventral,"('54380_s.bmp',)"
CG9665,6,lateral,"('56819_s.bmp', '56823_s.bmp')"
CG9665,6,ventral,"('56818_s.bmp', '56822_s.bmp')"
CG9666,1,lateral,"('46256_s.bmp',)"
CG9666,2,lateral,"('46257_s.bmp',)"
CG9666,3,lateral,"('46258_s.bmp',)"
CG9666,4,lateral,"('46259_s.bmp',)"
CG9666,5,lateral,"('46260_s.bmp',)"
CG9666,6,lateral,"('46261_s.bmp', '46262_s.bmp')"
CG9670,1,lateral,"('58390_s.bmp',)"
CG9670,6,dorsal,"('58402_s.bmp',)"
CG9670,6,lateral,"('58396_s.bmp', '58397_s.bmp')"
CG9673,6,dorsal,"('34548_s.bmp', '34549_s.bmp')"
CG9675,6,lateral,"('55926_s.bmp',)"
CG9677,1,lateral,"('49360_s.bmp',)"
CG9677,2,lateral,"('49361_s.bmp', '49362_s.bmp')"
CG9677,3,lateral,"('49363_s.bmp',)"
CG9677,4,lateral,"('49364_s.bmp', '49365_s.bmp')"
CG9677,5,lateral,"('49366_s.bmp', '49367_s.bmp')"
CG9677,6,dorsal,"('49370_s.bmp',)"
CG9677,6,lateral,"('49368_s.bmp', '49369_s.bmp')"
CG9691,1,lateral,"('44673_s.bmp',)"
CG9691,6,dorsal,"('44679_s.bmp', '44680_s.bmp')"
CG9691,6,lateral,"('44678_s.bmp', '44681_s.bmp')"
CG9699,1,lateral,"('25764_s.bmp', '25765_s.bmp', '25766_s.bmp', '25767_s.bmp', '25769_s.bmp', '25770_s.bmp', '25771_s.bmp')"
CG9699,5,lateral,"('25776_s.bmp',)"
CG9699,6,ventral,"('25777_s.bmp', '25778_s.bmp')"
CG9701,6,lateral,"('62365_s.bmp', '62367_s.bmp', '62369_s.bmp')"
CG9701,6,ventral,"('62363_s.bmp', '62364_s.bmp', '62366_s.bmp')"
CG9704,2,lateral,"('57462_s.bmp', '57463_s.bmp', '57465_s.bmp', '57494_s.bmp', '37601_s.bmp', '37603_s.bmp', '37605_s.bmp')"
CG9704,2,ventral,"('57464_s.bmp', '57493_s.bmp')"
CG9704,3,dorsal,"('57469_s.bmp', '57470_s.bmp', '57475_s.bmp')"
CG9704,3,lateral,"('57466_s.bmp', '57468_s.bmp', '57474_s.bmp')"
CG9704,3,ventral,"('57472_s.bmp', '57473_s.bmp')"
CG9704,4,dorsal,"('57480_s.bmp', '57484_s.bmp')"
CG9704,4,lateral,"('57481_s.bmp', '57483_s.bmp', '37606_s.bmp')"
CG9704,4,ventral,"('57482_s.bmp',)"
CG9704,5,dorsal,"('37607_s.bmp',)"
CG9704,5,lateral,"('57485_s.bmp', '57486_s.bmp', '57487_s.bmp', '57488_s.bmp', '57489_s.bmp', '57492_s.bmp')"
CG9704,5,ventral,"('37610_s.bmp', '57490_s.bmp')"
CG9704,6,dorsal,"('57497_s.bmp',)"
CG9704,6,lateral,"('57477_s.bmp', '57478_s.bmp', '57479_s.bmp', '57499_s.bmp', '37612_s.bmp')"
CG9705,1,lateral,"('61876_s.bmp',)"
CG9705,2,dorsal,"('61877_s.bmp',)"
CG9705,3,dorsal,"('61879_s.bmp',)"
CG9705,3,lateral,"('61878_s.bmp', '61880_s.bmp')"
CG9705,4,lateral,"('61881_s.bmp', '61882_s.bmp')"
CG9705,5,ventral,"('61883_s.bmp',)"
CG9705,6,dorsal,"('61886_s.bmp',)"
CG9705,6,lateral,"('61885_s.bmp',)"
CG9706,1,lateral,"('10606_s.bmp', '10607_s.bmp')"
CG9706,6,lateral,"('10613_s.bmp', '10616_s.bmp', '10617_s.bmp')"
CG9706,6,ventral,"('10614_s.bmp',)"
CG9709,1,lateral,"('68320_s.bmp',)"
CG9709,6,dorsal,"('68325_s.bmp', '68326_s.bmp', '68327_s.bmp', '68328_s.bmp', '68330_s.bmp')"
CG9709,6,lateral,"('68324_s.bmp',)"
CG9709,6,ventral,"('68329_s.bmp', '68331_s.bmp')"
CG9710,1,lateral,"('36985_s.bmp', '36986_s.bmp')"
CG9710,2,lateral,"('36988_s.bmp',)"
CG9710,3,lateral,"('36989_s.bmp',)"
CG9710,4,lateral,"('36990_s.bmp',)"
CG9710,5,lateral,"('36991_s.bmp',)"
CG9710,6,dorsal,"('36999_s.bmp',)"
CG9710,6,lateral,"('36995_s.bmp', '36996_s.bmp', '36998_s.bmp', '37000_s.bmp')"
CG9710,6,ventral,"('36992_s.bmp', '36997_s.bmp')"
CG9712,1,lateral,"('34025_s.bmp',)"
CG9712,2,lateral,"('34026_s.bmp',)"
CG9712,4,dorsal,"('34028_s.bmp',)"
CG9712,4,lateral,"('34027_s.bmp',)"
CG9712,5,lateral,"('34029_s.bmp', '34030_s.bmp')"
CG9712,6,lateral,"('34031_s.bmp',)"
CG9712,6,ventral,"('34032_s.bmp', '34033_s.bmp')"
CG9716,6,dorsal,"('33685_s.bmp', '33688_s.bmp')"
CG9716,6,lateral,"('33669_s.bmp', '33670_s.bmp', '33672_s.bmp', '33674_s.bmp', '33677_s.bmp', '33681_s.bmp', '33683_s.bmp', '33690_s.bmp')"
CG9717,6,dorsal,"('24790_s.bmp', '24793_s.bmp', '24801_s.bmp')"
CG9717,6,lateral,"('24787_s.bmp', '24788_s.bmp', '24789_s.bmp', '24791_s.bmp', '24794_s.bmp', '24799_s.bmp', '24800_s.bmp')"
CG9738,1,lateral,"('48843_s.bmp',)"
CG9738,2,lateral,"('48844_s.bmp',)"
CG9738,3,dorsal,"('48845_s.bmp',)"
CG9738,3,lateral,"('48846_s.bmp',)"
CG9738,4,lateral,"('48847_s.bmp',)"
CG9738,5,lateral,"('48848_s.bmp',)"
CG9738,6,ventral,"('48849_s.bmp', '48850_s.bmp')"
CG9740,1,lateral,"('31144_s.bmp',)"
CG9740,2,lateral,"('31145_s.bmp',)"
CG9740,3,lateral,"('31146_s.bmp', '31147_s.bmp')"
CG9740,4,lateral,"('31151_s.bmp',)"
CG9740,5,lateral,"('31148_s.bmp',)"
CG9740,6,dorsal,"('31150_s.bmp',)"
CG9740,6,lateral,"('31149_s.bmp',)"
CG9743,5,dorsal,"('41104_s.bmp', '41104_s.bmp')"
CG9743,5,lateral,"('50438_s.bmp', '50439_s.bmp', '50440_s.bmp', '50442_s.bmp', '50443_s.bmp', '41097_s.bmp', '41099_s.bmp', '41101_s.bmp', '41102_s.bmp', '50438_s.bmp', '50439_s.bmp', '50440_s.bmp', '50442_s.bmp', '50443_s.bmp', '41097_s.bmp', '41099_s.bmp', '41101_s.bmp', '41102_s.bmp')"
CG9743,6,lateral,"('41105_s.bmp', '41106_s.bmp', '41114_s.bmp', '41115_s.bmp', '41117_s.bmp', '41105_s.bmp', '41106_s.bmp', '41114_s.bmp', '41115_s.bmp', '41117_s.bmp')"
CG9743,6,ventral,"('41100_s.bmp', '41107_s.bmp', '41108_s.bmp', '50444_s.bmp', '41100_s.bmp', '41107_s.bmp', '41108_s.bmp', '50444_s.bmp')"
CG9747,5,dorsal,"('60492_s.bmp', '60495_s.bmp')"
CG9747,5,lateral,"('5541_s.bmp', '5542_s.bmp', '5544_s.bmp', '5545_s.bmp', '60491_s.bmp', '60498_s.bmp')"
CG9747,6,dorsal,"('60493_s.bmp', '60494_s.bmp', '60496_s.bmp', '60497_s.bmp', '60499_s.bmp', '60508_s.bmp', '5550_s.bmp', '5551_s.bmp', '5552_s.bmp', '5553_s.bmp', '5560_s.bmp')"
CG9747,6,lateral,"('60503_s.bmp', '60505_s.bmp', '60510_s.bmp', '5546_s.bmp', '5547_s.bmp', '5548_s.bmp', '5559_s.bmp')"
CG9747,6,ventral,"('60509_s.bmp', '5549_s.bmp', '5554_s.bmp', '5555_s.bmp', '5556_s.bmp', '5557_s.bmp')"
CG9748,1,lateral,"('32109_s.bmp',)"
CG9748,2,dorsal,"('32111_s.bmp',)"
CG9748,2,lateral,"('32110_s.bmp', '32112_s.bmp', '32113_s.bmp', '32115_s.bmp')"
CG9748,2,ventral,"('32114_s.bmp',)"
CG9748,3,dorsal,"('32116_s.bmp',)"
CG9748,5,lateral,"('32117_s.bmp', '32118_s.bmp', '32119_s.bmp')"
CG9748,6,lateral,"('32120_s.bmp',)"
CG9748,6,ventral,"('32121_s.bmp',)"
CG9750,2,lateral,"('26630_s.bmp', '26632_s.bmp')"
CG9750,4,lateral,"('26633_s.bmp',)"
CG9750,5,dorsal,"('26635_s.bmp',)"
CG9750,5,lateral,"('26634_s.bmp', '26636_s.bmp', '26646_s.bmp')"
CG9750,6,dorsal,"('26640_s.bmp', '26642_s.bmp')"
CG9750,6,lateral,"('26637_s.bmp', '26641_s.bmp', '26644_s.bmp', '26647_s.bmp', '26648_s.bmp', '26649_s.bmp')"
CG9750,6,ventral,"('26639_s.bmp',)"
CG9761,6,lateral,"('62591_s.bmp', '62592_s.bmp', '62597_s.bmp', '62598_s.bmp')"
CG9761,6,ventral,"('62595_s.bmp', '62596_s.bmp')"
CG9762,1,lateral,"('41268_s.bmp',)"
CG9762,3,lateral,"('41269_s.bmp',)"
CG9762,4,lateral,"('41270_s.bmp',)"
CG9762,5,lateral,"('41271_s.bmp',)"
CG9762,6,lateral,"('41272_s.bmp', '41273_s.bmp')"
CG9768,1,lateral,"('22026_s.bmp', '22027_s.bmp', '22028_s.bmp')"
CG9768,2,lateral,"('22029_s.bmp', '22030_s.bmp', '22031_s.bmp')"
CG9768,2,ventral,"('22032_s.bmp', '22033_s.bmp')"
CG9768,3,lateral,"('22056_s.bmp', '22057_s.bmp', '22058_s.bmp')"
CG9768,3,ventral,"('22060_s.bmp', '22061_s.bmp')"
CG9768,4,lateral,"('22034_s.bmp', '22035_s.bmp', '22038_s.bmp', '22039_s.bmp')"
CG9768,4,ventral,"('22036_s.bmp', '22037_s.bmp', '22040_s.bmp')"
CG9768,5,dorsal,"('22042_s.bmp',)"
CG9768,5,lateral,"('22043_s.bmp', '22048_s.bmp', '22052_s.bmp', '22062_s.bmp')"
CG9768,5,ventral,"('22044_s.bmp', '22045_s.bmp', '22046_s.bmp', '22049_s.bmp', '22050_s.bmp', '22051_s.bmp')"
CG9768,6,lateral,"('22064_s.bmp',)"
CG9768,6,ventral,"('22053_s.bmp', '22055_s.bmp', '22063_s.bmp')"
CG9779,1,lateral,"('47160_s.bmp',)"
CG9779,2,lateral,"('47161_s.bmp',)"
CG9779,5,lateral,"('47164_s.bmp', '47165_s.bmp')"
CG9779,6,lateral,"('47167_s.bmp', '47168_s.bmp')"
CG9779,6,ventral,"('47166_s.bmp',)"
CG9780,6,dorsal,"('54347_s.bmp',)"
CG9780,6,lateral,"('54348_s.bmp', '54349_s.bmp')"
CG9780,6,ventral,"('54350_s.bmp',)"
CG9786,1,lateral,"('14889_s.bmp',)"
CG9786,2,dorsal,"('14897_s.bmp', '14910_s.bmp')"
CG9786,2,lateral,"('14890_s.bmp', '14892_s.bmp', '14893_s.bmp', '14894_s.bmp', '14895_s.bmp', '14896_s.bmp', '14898_s.bmp', '14909_s.bmp')"
CG9786,3,lateral,"('14899_s.bmp', '14900_s.bmp')"
CG9786,4,lateral,"('14911_s.bmp',)"
CG9786,4,ventral,"('14914_s.bmp', '14915_s.bmp', '14916_s.bmp')"
CG9786,5,dorsal,"('14901_s.bmp',)"
CG9786,5,lateral,"('14903_s.bmp', '14905_s.bmp', '14906_s.bmp', '14907_s.bmp', '14917_s.bmp')"
CG9786,5,ventral,"('14902_s.bmp', '14912_s.bmp')"
CG9786,6,lateral,"('14908_s.bmp',)"
CG9786,6,ventral,"('14913_s.bmp',)"
CG9795,1,lateral,"('68623_s.bmp', '68632_s.bmp')"
CG9795,2,lateral,"('68624_s.bmp', '68633_s.bmp')"
CG9795,3,dorsal,"('68634_s.bmp',)"
CG9795,4,lateral,"('68635_s.bmp',)"
CG9795,5,dorsal,"('68625_s.bmp',)"
